# ----------------------------------------
# Report CSV Export
# Account: Hartmann&Forbes
# Property: HartmannForbes GA4
# ----------------------------------------
# 
# Session medium exactly matches organic
# Start date: 20230701
# End date: 20231219
Session medium,Landing page + query string,Users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count,Conversions,Total revenue
organic,/dockside,2,3,2,71.66666666666667,1,21.333333333333332,0.6666666666666666,64,0,0
organic,/dusk,1,3,1,0.3333333333333333,1,2.3333333333333335,0.3333333333333333,7,0,0
organic,/editorial,3,3,1,18.333333333333332,0.3333333333333333,7,0.3333333333333333,21,0,0
organic,/geometry,1,3,1,7.666666666666667,1,7.333333333333333,0.3333333333333333,22,0,0
organic,/glisten,3,3,2,75.66666666666667,0.6666666666666666,13.333333333333334,0.6666666666666666,40,0,0
organic,/heavenly-white,3,3,2,66,0.6666666666666666,8.333333333333334,0.6666666666666666,25,0,0
organic,/heirloom,1,3,3,32.666666666666664,3,16.666666666666668,1,50,0,0
organic,/le1360-glimmer-zanella,3,3,3,25.333333333333332,1,10,1,30,0,0
organic,/le5215-ethereal-%E2%80%93-aire,3,3,3,70,1,11.333333333333334,1,34,0,0
organic,/leam30-03-dapple-parchment?width=1100&height=600,3,3,3,189.33333333333334,1,13.666666666666666,1,41,0,0
organic,/no-25r-bamboo-%E2%80%93-bamboo-rustic-wreed,1,3,1,13.333333333333334,1,3.6666666666666665,0.3333333333333333,11,0,0
organic,/no-31-taki-–-taki-caramel,1,3,2,34.333333333333336,2,6.333333333333333,0.6666666666666666,19,0,0
organic,/pe604-36-enlightenment-contented-grey,3,3,2,11.666666666666666,0.6666666666666666,7.666666666666667,0.6666666666666666,23,0,0
organic,/pe607-09-awareness-imbued-sand-wl424-06-baja-coral-sands,3,3,3,97,1,16.333333333333332,1,49,0,0
organic,/pe608-03-unity-peaceful-dove-wl425-18-beachfront-bandon,3,3,3,34,1,10.666666666666666,1,32,0,0
organic,/quartz-0,1,3,1,6,1,6,0.3333333333333333,18,0,0
organic,/resources/samples/windowcoverings?combine=Elements,1,3,1,0,1,2.3333333333333335,0.3333333333333333,7,0,0
organic,/sample-kits,2,3,3,189.66666666666666,1.5,31.333333333333332,1,94,0,0
organic,/search/node?search=LEEV52-09,1,3,1,1,1,4.333333333333333,0.3333333333333333,13,0,0
organic,/search/node?search=g36,1,3,3,64,3,15,1,45,0,0
organic,/search/node?search=leam33-66,1,3,2,26.666666666666668,2,10.333333333333334,0.6666666666666666,31,0,0
organic,/shale,3,3,2,11.666666666666666,0.6666666666666666,9.666666666666666,0.6666666666666666,29,0,0
organic,/sheer-stripe,3,3,3,22,1,8.666666666666666,1,26,0,0
organic,/snow-lantern,2,3,2,37,1,8.666666666666666,0.6666666666666666,26,0,0
organic,/tatami,3,3,3,120,1,22,1,66,0,0
organic,/thatch,3,3,3,49.333333333333336,1,11,1,33,0,0
organic,/tissage,3,3,3,99,1,10,1,30,0,0
organic,/tremolo,2,3,3,124.66666666666667,1.5,5.666666666666667,1,17,0,0
organic,/windowcoverings/styles/arch-top-angle-top,3,3,3,32.333333333333336,1,4.666666666666667,1,14,0,0
organic,/windsor-jrp,3,3,2,12.333333333333334,0.6666666666666666,8.666666666666666,0.6666666666666666,26,0,0
organic,/wl359-high-desert-–-mojave,3,3,3,32.666666666666664,1,16.333333333333332,1,49,0,0
organic,/403.html%3Fpage=/LEMH501-84-charcoal&from=,1,2,2,57.5,2,21.5,1,43,0,0
organic,/403.html%3Fpage=/LEMS76-30-linden&from=,2,2,2,104,1,30,1,60,0,0
organic,/403.html%3Fpage=/PE608-03-peaceful-dove&from=,1,2,2,84,2,22,1,44,0,0
organic,/403.html%3Fpage=/ash-0&from=,2,2,2,174,1,14.5,1,29,0,0
organic,/403.html%3Fpage=/badlands&from=https://hartmannforbes.com/big-sky,1,2,1,4.5,1,4,0.5,8,0,0
organic,/403.html%3Fpage=/blog/discontinued-weave-pw89e-himalaya-everest-tailored-size-papyrusweave-collection&from=https://hartmannforbes.com/blog/discontinued-weave-pw89e-himalaya-everest-tailored-size-papyrusweave-collection/edit,2,2,1,34,0.5,12.5,0.5,25,0,0
organic,/403.html%3Fpage=/calculators-roman&from=https://hartmannforbes.com/calculators,2,2,2,6,1,7.5,1,15,0,0
organic,/403.html%3Fpage=/fawn&from=,2,2,2,65.5,1,18,1,36,0,0
organic,/403.html%3Fpage=/flax&from=https://google.com/,2,2,1,269.5,0.5,27,0.5,54,0,0
organic,/403.html%3Fpage=/georgetown&from=,1,2,1,2,1,2.5,0.5,5,0,0
organic,/403.html%3Fpage=/lincoln-park&from=https://hartmannforbes.com/specialty,2,2,1,4,0.5,5,0.5,10,0,0
organic,/403.html%3Fpage=/rainier&from=https://hartmannforbes.com/grasscloth,1,2,1,20,1,7.5,0.5,15,0,0
organic,/403.html%3Fpage=/reference-kit&from=,2,2,2,675.5,1,41.5,1,83,0,0
organic,/403.html%3Fpage=/reference-kit&from=https://hartmannforbes.com/windowcoverings/styles/rollershade,2,2,1,1.5,0.5,3,0.5,6,0,0
organic,/403.html%3Fpage=/sample-kits&from=,2,2,2,467,1,55.5,1,111,0,0
organic,/403.html%3Fpage=/sample-kits&from=https://hartmannforbes.com/resources/samples/windowcoverings,1,2,1,134.5,1,6,0.5,12,0,0
organic,/403.html%3Fpage=/selatan&from=https://hartmannforbes.com/woven-size-grassweave,2,2,2,249,1,22.5,1,45,0,0
organic,/403.html%3Fpage=/showroom-hub/training&from=https://hartmannforbes.com/showroom-hub,2,2,1,3,0.5,7,0.5,14,0,0
organic,/403.html%3Fpage=/sulky-grey&from=,1,2,2,42.5,2,18,1,36,0,0
organic,/403.html%3Fpage=/user/logout%3Fcurrent=cart/checkout/complete&from=https://hartmannforbes.com/shopping-bag/checkout/complete?current=cart/checkout/complete,1,2,0,3,0,3,0,6,0,0
organic,/403.html%3Fpage=/users/infotimberandwoolcom/orders/348190&from=,1,2,2,83.5,2,16,1,32,0,0
organic,/403.html%3Fpage=/users/studiointeriorenvnet/orders/346849&from=,2,2,1,128,0.5,6.5,0.5,13,0,0
organic,/8000,1,2,2,23,2,7,1,14,0,0
organic,/Blog?page=1,1,2,1,5.5,1,3,0.5,6,0,0
organic,/WL426-12-alpenglow,1,2,0,0,0,2,0,4,0,0
organic,/WL428-09-ogeechee,1,2,0,0,0,2,0,4,0,0
organic,/WLJP27-12-taupe,2,2,1,2,0.5,3.5,0.5,7,0,0
organic,/WLLK47-30G-sage-ground,1,2,1,14.5,1,7,0.5,14,0,0
organic,/agra-lattice,2,2,2,95.5,1,10,1,20,0,0
organic,/at-sea,2,2,2,55.5,1,18.5,1,37,0,0
organic,/baldwin-stripe,2,2,2,270.5,1,5,1,10,0,0
organic,/big-sky,2,2,2,45.5,1,8.5,1,17,0,0
organic,/blog/discover-sustainable-beauty-sano-aquatic-plant-turned-artful-wallcovering,2,2,2,18,1,4,1,8,0,0
organic,/blog/green-legacy-hartmannforbes-joins-elite-ranks-%E2%80%9C100-best-green-workplaces%E2%80%9D-hall-fame,2,2,1,59,0.5,6,0.5,12,0,0
organic,/blog/hartmannforbes-introduces-amy-meier-collection,2,2,2,11,1,5,1,10,0,0
organic,/blog/hartmannforbes-introduces-amy-meier-natural-wallcovering,2,2,1,23.5,0.5,3.5,0.5,7,0,0
organic,/blog/hartmannforbes-named-top-ten-%E2%80%9C100-best-green-workplaces%E2%80%9D-oregon-2023,1,2,0,0,0,2.5,0,5,0,0
organic,/blog/introducing-lisa-kanning-collection,2,2,2,90,1,17,1,34,0,0
organic,/blog/introducing-new-wirefree-motor,2,2,2,1410.5,1,6.5,1,13,0,0
organic,/blog/introducing-our-safety-tension-device-update,2,2,2,215,1,19,1,38,0,0
organic,/blog/le1301-barege-not-available-roller-style-shade-0,2,2,2,39,1,9,1,18,0,0
organic,/blog/mark-excellence,2,2,1,211.5,0.5,17,0.5,34,0,0
organic,/blog/michael-taylor-collections-showroom-has-moved,2,2,1,204,0.5,8.5,0.5,17,0,0
organic,/blog/privacy-sun-control-shade-liner-part-1-3,2,2,2,62,1,9.5,1,19,0,0
organic,/blog/ten-consecutive-years-one-%E2%80%9C100-best-green-workplaces%E2%80%9D-oregon,2,2,1,22,0.5,4,0.5,8,0,0
organic,/cable,2,2,2,54,1,5,1,10,0,0
organic,/calculators-roller,1,2,1,0,1,4,0.5,8,0,0
organic,/cambric,1,2,1,0,1,3,0.5,6,0,0
organic,/canework,2,2,1,12,0.5,4.5,0.5,9,0,0
organic,/cape-may-designer-showhouse,2,2,1,19,0.5,8.5,0.5,17,0,0
organic,/cascade,2,2,1,24.5,0.5,17,0.5,34,0,0
organic,/cools-tones,2,2,2,41,1,13,1,26,0,0
organic,/cw29-classic-%E2%80%93-quartz,2,2,1,15,0.5,10,0.5,20,0,0
organic,/cwms80-junsei-matsu-wlms74-51-jap%C3%B3n-garden-amber,2,2,2,61.5,1,9,1,18,0,0
organic,/dc-design-house-washington-dc?width=1100&height=600,2,2,2,17,1,7.5,1,15,0,0
organic,/dove-grey,1,2,0,0,0,3,0,6,0,0
organic,/earthen-0,2,2,1,1.5,0.5,3,0.5,6,0,0
organic,/ew148-51-fields-%E2%80%93-bloom,2,2,2,83.5,1,17.5,1,35,0,0
organic,/ew259-geometry-contorno,2,2,2,10.5,1,6.5,1,13,0,0
organic,/fall-winter-2022,2,2,2,70,1,27.5,1,55,0,0
organic,/g36-9000-greige,2,2,2,25,1,11.5,1,23,0,0
organic,/grassweave-motifs,2,2,2,31.5,1,4.5,1,9,0,0
organic,/integrator-getting-started,1,2,2,204,2,33.5,1,67,0,0
organic,/interbraid,2,2,2,22.5,1,4.5,1,9,0,0
organic,/island-coast,2,2,2,120,1,8.5,1,17,0,0
organic,/jazz,2,2,2,35.5,1,13,1,26,0,0
organic,/lagoa,1,2,0,0,0,2,0,4,0,0
organic,/lanta-–-wts-archive,0,2,0,0,0,2,0,4,0,0
organic,/le1053-elements-silesia-wl420-42-harbor-rockport?width=1100&height=600,2,2,2,31.5,1,12.5,1,25,0,0
organic,/le2121-mesa-adobe,2,2,2,51.5,1,22.5,1,45,0,0
organic,/le2212-tartan-sandle?width=1100&height=600,2,2,1,51.5,0.5,18,0.5,36,0,0
organic,/le2409-earthen-root,2,2,1,6,0.5,4.5,0.5,9,0,0
organic,/lejp23-36-baldwin-stripe-mist,2,2,1,38.5,0.5,13.5,0.5,27,0,0
organic,/lelk40-06-fungi-%E2%80%93-mushroom-wllk49-18-marsh-%E2%80%93-fawn?width=1100&height=600,2,2,1,19.5,0.5,8.5,0.5,17,0,0
organic,/lelk40-06-fungi-–-mushroom-wllk49-18-marsh-–-fawn?width=1100&height=600,2,2,2,118.5,1,11.5,1,23,0,0
organic,/linen-5,2,2,2,97.5,1,18,1,36,0,0
organic,/majorelle,2,2,1,115.5,0.5,4,0.5,8,0,0
organic,/mirage,2,2,2,143.5,1,12.5,1,25,0,0
organic,/new-arrivals-archive,2,2,2,281,1,4,1,8,0,0
organic,/our-pillars,2,2,1,23.5,0.5,3.5,0.5,7,0,0
organic,/pe603-30-serenity-mellow-green,2,2,2,284,1,54,1,108,0,0
organic,/pinisi,2,2,0,0,0,3,0,6,0,0
organic,/pw53-zen-–-koi-pond-0,1,2,2,32.5,2,18,1,36,0,0
organic,/resale-documentation,2,2,1,639,0.5,10.5,0.5,21,0,0
organic,/resources/samples/wallcoverings?field_wall_covering_price_tid[]=382,2,2,2,913.5,1,72.5,1,145,0,0
organic,/resources/samples/wallcoverings?field_wallcovering_collections_tid%5B%5D=388,1,2,0,0,0,3,0,6,0,0
organic,/resources/samples/windowcoverings?field_collection_tid%5b%5d=266&field_collection_tid%5b%5d=602&field_collection_tid%5b%5d=663&field_collection_tid%5b%5d=670&field_collection_tid%5b%5d=678&field_collection_tid%5b%5d=681&field_collection_tid%5b%5d=664&field_collection_tid%5b%5d=661&field_collection_tid%5b%5d=682&field_collection_tid%5b%5d=673&field_collection_tid%5b%5d=35&field_collection_tid%5b%5d=36&field_collection_tid%5b%5d=38&field_systems_tid%5b%5d=408,1,2,1,4.5,1,3,0.5,6,0,0
organic,/resources/samples/windowcoverings?field_collection_tid[]=258&field_family_color_tid[]=147,1,2,2,430,2,29.5,1,59,0,0
organic,/resources/samples/windowcoverings?field_collection_tid[]=266,2,2,2,105,1,6.5,1,13,0,0
organic,/resources/samples/windowcoverings?field_product_privacy_level_tid%5B%5D=273,0,2,0,0,0,2,0,4,0,0
organic,/resources/samples/windowcoverings?field_systems_tid[]=407&field_systems_tid[]=408&field_family_color_tid[]=263&field_family_color_tid[]=264&field_family_color_tid[]=147&field_window_covering_price_tid[]=222&field_window_covering_price_tid[]=223&field_window_covering_price_tid[]=224,1,2,1,467,1,36.5,0.5,73,0,0
organic,/resources/samples/windowcoverings?field_systems_tid[]=408&field_family_color_tid[]=142&field_family_color_tid[]=263&field_family_color_tid[]=264,1,2,2,148.5,2,24.5,1,49,0,0
organic,/rhythm,2,2,2,9,1,7,1,14,0,0
organic,/sahara-0,2,2,2,19.5,1,8.5,1,17,0,0
organic,/san-francisco-decorator-showcase-5,2,2,2,38,1,9,1,18,0,0
organic,/santa-lucia,0,2,0,0,0,2,0,4,0,0
organic,/search/node?search=EC200-12,2,2,2,67.5,1,14.5,1,29,0,0
organic,/search/node?search=Grasscloth+Cascadia+-+WL314+Madrona,1,2,0,0,0,3,0,6,0,0
organic,/search/node?search=LE1053,2,2,2,42.5,1,16.5,1,33,0,0
organic,/search/node?search=LE2409+%28Earthen+-Root%29,1,2,1,1.5,1,6,0.5,12,0,0
organic,/search/node?search=LE3012,2,2,2,38.5,1,15,1,30,0,0
organic,/search/node?search=LE3027,1,2,0,0,0,3,0,6,0,0
organic,/search/node?search=LEEV52-87,0,2,0,0,0,3,0,6,0,0
organic,/search/node?search=LELK41,1,2,1,1,1,4.5,0.5,9,0,0
organic,/search/node?search=Ramie&page=2,0,2,0,0,0,3,0,6,0,0
organic,/search/node?search=TR02,1,2,1,804.5,1,116.5,0.5,233,0,0
organic,/search/node?search=back+valance,2,2,1,114.5,0.5,9.5,0.5,19,0,0
organic,/search/node?search=cwms80,2,2,2,1,1,6,1,12,0,0
organic,/search/node?search=le2515,2,2,2,163.5,1,43,1,86,0,0
organic,/search/node?search=le3036,2,2,2,35.5,1,13,1,26,0,0
organic,/search/node?search=oyster,1,2,2,144,2,28,1,56,0,0
organic,/search/node?search=pfb001,1,2,2,158,2,16,1,32,0,0
organic,/search/node?search=pw157-06,2,2,2,91,1,19.5,1,39,0,0
organic,/search/node?search=winter+linen,1,2,2,185.5,2,19.5,1,39,0,0
organic,/showroom-hub/literature,2,2,1,217,0.5,6,0.5,12,0,0
organic,/showroom-hub/training,1,2,1,30.5,1,11.5,0.5,23,0,0
organic,/stepping-stone,1,2,2,60.5,2,10.5,1,21,0,0
organic,/user/login?destination=/shantung,1,2,2,71.5,2,9.5,1,19,0,0
organic,/users/wcctubbgmailcom,1,2,2,92,2,11,1,22,0,0
organic,/wl352-high-desert-mineral-springs,2,2,2,226.5,1,25.5,1,51,0,0
organic,/wl414-03-seaboard-cape,2,2,1,21,0.5,6,0.5,12,0,0
organic,/wl424-12-desert-sands,2,2,2,46,1,15.5,1,31,0,0
organic,/woodstock,1,2,1,10,1,8,0.5,16,0,0
organic,,0,1,0,0,0,2,0,2,0,0
organic,/2019,1,1,1,73,1,6,1,6,0,0
organic,/403.html%3Fpage=/EC100-09-epidote&from=https://hartmannforbes.com/performance-fabric,1,1,1,30,1,17,1,17,0,0
organic,/403.html%3Fpage=/EC200-03-agate&from=https://hartmannforbes.com/performance-fabric,1,1,1,4,1,8,1,8,0,0
organic,/403.html%3Fpage=/EC200-15-quartzite&from=,1,1,1,18,1,10,1,10,0,0
organic,/403.html%3Fpage=/EC200-15-quartzite&from=https://hartmannforbes.com/performance-fabric/showrooms,1,1,1,12,1,9,1,9,0,0
organic,/403.html%3Fpage=/EW151-09-foxtail&from=https://hartmannforbes.com/soft-natural-fabric,0,1,0,0,0,2,0,2,0,0
organic,/403.html%3Fpage=/EW151-15-silverdust&from=https://hartmannforbes.com/brushed,1,1,0,2,0,4,0,4,0,0
organic,/403.html%3Fpage=/EW152-03-perla&from=https://hartmannforbes.com/soft-natural-fabric,1,1,1,138,1,26,1,26,0,0
organic,/403.html%3Fpage=/LE5051-pima&from=https://www.google.com/,1,1,1,62,1,17,1,17,0,0
organic,/403.html%3Fpage=/LE5209-gleam&from=https://hartmannforbes.com/search/node%3Fsearch=ethereal,1,1,1,16,1,11,1,11,0,0
organic,/403.html%3Fpage=/LE5215-aire&from=,1,1,1,334,1,13,1,13,0,0
organic,/403.html%3Fpage=/LE5839-stone&from=,1,1,0,0,0,4,0,4,0,0
organic,/403.html%3Fpage=/LE6109-creel&from=https://hartmannforbes.com/studio-concepts,1,1,1,2,1,6,1,6,0,0
organic,/403.html%3Fpage=/LE6209-flaxseed&from=,1,1,1,12,1,6,1,6,0,0
organic,/403.html%3Fpage=/LE6236-linseed&from=https://hartmannforbes.com/genesis,1,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/LEAM31-03-strie-chalk&from=https://www.google.com/,1,1,0,0,0,4,0,4,0,0
organic,/403.html%3Fpage=/LEEV50-12-halyard&from=https://hartmannforbes.com/search/node%3Fsearch=LEEV50-12,0,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/LEEV50-57&from=https://hartmannforbes.com/search/node%3Fsearch=LEE+ocean,0,1,0,0,0,2,0,2,0,0
organic,/403.html%3Fpage=/LEJP22-78-linen-on-moss&from=https://hartmannforbes.com/search/node%3Fsearch=Lejp22-78,1,1,0,0,0,2,0,2,0,0
organic,/403.html%3Fpage=/LELK40-06-mushroom&from=https://hartmannforbes.com/search/node%3Fsearch=lelk40-06,1,1,1,12,1,4,1,4,0,0
organic,/403.html%3Fpage=/LEMH502-57-denim&from=https://hartmannforbes.com/search/node%3Fsearch=lemh502-57,0,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/LEMS76-30-linden&from=https://hartmannforbes.com/michael-s-smith,0,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/PE608-03-peaceful-dove&from=https://hartmannforbes.com/woven-size-papyrusweave,1,1,0,2,0,4,0,4,0,0
organic,/403.html%3Fpage=/PE609-87-meditative-black&from=https://hartmannforbes.com/woven-size-papyrusweave,1,1,0,1,0,4,0,4,0,0
organic,/403.html%3Fpage=/PW157-33-sky&from=https://hartmannforbes.com/woolen-mill,1,1,0,2,0,5,0,5,0,0
organic,/403.html%3Fpage=/SW5091-parasol&from=https://hartmannforbes.com/performance-fabric,1,1,1,100,1,22,1,22,0,0
organic,/403.html%3Fpage=/WL427-09-talahi&from=https://hartmannforbes.com/grasscloth,1,1,1,21,1,11,1,11,0,0
organic,/403.html%3Fpage=/WLAM38-03-alabaster&from=https://hartmannforbes.com/amy-meier,1,1,1,15,1,7,1,7,0,0
organic,/403.html%3Fpage=/WLJP24-72-brick&from=https://hartmannforbes.com/christopher-check-wl,1,1,0,2,0,4,0,4,0,0
organic,/403.html%3Fpage=/WLLK49-18-fawn&from=https://hartmannforbes.com/lisa-kanning,1,1,0,4,0,4,0,4,0,0
organic,/403.html%3Fpage=/WLMS77-30-linden&from=https://hartmannforbes.com/madeleine,1,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/admin/content/file&from=https://hartmannforbes.com/admin/content/file/bulk-upload,1,1,0,3,0,4,0,4,0,0
organic,/403.html%3Fpage=/asa&from=,1,1,1,8,1,5,1,5,0,0
organic,/403.html%3Fpage=/ash-0&from=https://www.google.com/,1,1,0,2,0,5,0,5,0,0
organic,/403.html%3Fpage=/beat&from=https://hartmannforbes.com/rhythm,1,1,1,4,1,5,1,5,0,0
organic,/403.html%3Fpage=/blog/armenia-new-colorways&from=https://hartmannforbes.com/blog/armenia-new-colorways/edit,1,1,1,17,1,10,1,10,0,0
organic,/403.html%3Fpage=/blonde&from=,1,1,0,5,0,4,0,4,0,0
organic,/403.html%3Fpage=/bolivian-maple&from=https://hartmannforbes.com/classic,1,1,1,256,1,62,1,62,0,0
organic,/403.html%3Fpage=/brickwood&from=,1,1,0,58,0,1,0,1,0,0
organic,/403.html%3Fpage=/buff&from=,1,1,0,0,0,2,0,2,0,0
organic,/403.html%3Fpage=/buff&from=https://www.google.com/,1,1,1,23,1,11,1,11,0,0
organic,/403.html%3Fpage=/cambric&from=,1,1,1,57,1,18,1,18,0,0
organic,/403.html%3Fpage=/chakra&from=,1,1,1,11,1,13,1,13,0,0
organic,/403.html%3Fpage=/chakra&from=https://www.google.com/,1,1,1,107,1,13,1,13,0,0
organic,/403.html%3Fpage=/chalk&from=https://hartmannforbes.com/performance-fabric,1,1,1,16,1,6,1,6,0,0
organic,/403.html%3Fpage=/client-support&from=https://hartmannforbes.com/,1,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/client-support&from=https://hartmannforbes.com/contact-us,1,1,1,22,1,9,1,9,0,0
organic,/403.html%3Fpage=/client-support&from=https://hartmannforbes.com/room-photography,1,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/client-support&from=https://hartmannforbes.com/wheat,1,1,1,143,1,13,1,13,0,0
organic,/403.html%3Fpage=/cool-grey&from=https://hartmannforbes.com/search/node%3Fsearch=pe605-60,1,1,1,19,1,7,1,7,0,0
organic,/403.html%3Fpage=/coral-sands&from=,1,1,1,12,1,5,1,5,0,0
organic,/403.html%3Fpage=/coral-sands&from=http://baidu.com/,1,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/coral-sands&from=https://www.google.com/,1,1,1,233,1,22,1,22,0,0
organic,/403.html%3Fpage=/cotton-0&from=https://hartmannforbes.com/search/node%3Fsearch=PW94w,1,1,0,2,0,4,0,4,0,0
organic,/403.html%3Fpage=/creative-sand-5-warp&from=https://hartmannforbes.com/search/node%3Fsearch=LE+1064,1,1,1,0,1,3,1,3,0,0
organic,/403.html%3Fpage=/creative-sand-5-warp&from=https://hartmannforbes.com/serenity-5-warp,1,1,1,464,1,48,1,48,0,0
organic,/403.html%3Fpage=/diverse-grey&from=https://hartmannforbes.com/harmony,1,1,1,3,1,6,1,6,0,0
organic,/403.html%3Fpage=/dupont&from=https://hartmannforbes.com/dupont,1,1,1,79,1,6,1,6,0,0
organic,/403.html%3Fpage=/dust&from=https://hartmannforbes.com/woven-size-grassweave,1,1,1,0,1,9,1,9,0,0
organic,/403.html%3Fpage=/eclipse&from=,1,1,1,230,1,29,1,29,0,0
organic,/403.html%3Fpage=/eclipse&from=https://hartmannforbes.com/specialty,0,1,0,0,0,2,0,2,0,0
organic,/403.html%3Fpage=/ecru&from=https://hartmannforbes.com/tailored-size-papyrusweave,1,1,1,41,1,11,1,11,0,0
organic,/403.html%3Fpage=/flax&from=https://hartmannforbes.com/woven-size-grassweave,1,1,1,3,1,6,1,6,0,0
organic,/403.html%3Fpage=/flax&from=https://www.google.com/,1,1,1,33,1,11,1,11,0,0
organic,/403.html%3Fpage=/georgetown&from=android-app://com.google.android.googlequicksearchbox/,1,1,1,60,1,16,1,16,0,0
organic,/403.html%3Fpage=/hinoki&from=https://hartmannforbes.com/michael-s-smith,1,1,1,568,1,50,1,50,0,0
organic,/403.html%3Fpage=/integrator-hub&from=https://hartmannforbes.com/safety-design,1,1,1,13,1,6,1,6,0,0
organic,/403.html%3Fpage=/jahe-%E2%80%93-wts-archive&from=,1,1,1,360,1,13,1,13,0,0
organic,/403.html%3Fpage=/karma&from=https://hartmannforbes.com/search/node%3Fsearch=le3315,1,1,1,8,1,11,1,11,0,0
organic,/403.html%3Fpage=/karma&from=https://www.google.com/,1,1,1,12,1,10,1,10,0,0
organic,/403.html%3Fpage=/kind-grey&from=https://hartmannforbes.com/search/node%3Fsearch=PE603-15,1,1,1,219,1,7,1,7,0,0
organic,/403.html%3Fpage=/lapis-1&from=https://hartmannforbes.com/michael-s-smith,1,1,1,42,1,1,1,1,0,0
organic,/403.html%3Fpage=/lotus-blossom&from=,1,1,1,3,1,7,1,7,0,0
organic,/403.html%3Fpage=/malachite-1&from=https://hartmannforbes.com/kamakura,1,1,1,1,1,4,1,4,0,0
organic,/403.html%3Fpage=/marceio&from=https://hartmannforbes.com/plaid,1,1,1,328,1,13,1,13,0,0
organic,/403.html%3Fpage=/matsu&from=http://baidu.com/,1,1,0,0,0,4,0,4,0,0
organic,/403.html%3Fpage=/matsutake&from=,1,1,1,1057,1,46,1,46,0,0
organic,/403.html%3Fpage=/matsutake&from=https://hartmannforbes.com/performance-fabric,1,1,1,82,1,11,1,11,0,0
organic,/403.html%3Fpage=/mojave&from=,1,1,1,19,1,14,1,14,0,0
organic,/403.html%3Fpage=/mooring&from=https://hartmannforbes.com/search/node%3Fsearch=WL415-36,1,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/mystique&from=https://hartmannforbes.com/woven-size-grassweave,1,1,1,21,1,6,1,6,0,0
organic,/403.html%3Fpage=/natural-prairie&from=,1,1,1,26,1,13,1,13,0,0
organic,/403.html%3Fpage=/naturel&from=,1,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/no-longer-booked&from=https://hartmannforbes.com/resources/samples/windowcoverings%3Ffield_collection_tid[]=672,1,1,1,0,1,6,1,6,0,0
organic,/403.html%3Fpage=/parchment&from=https://hartmannforbes.com/canera,1,1,0,1,0,1,0,1,0,0
organic,/403.html%3Fpage=/parchment&from=https://hartmannforbes.com/search/node%3Fsearch=le1803,1,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/parchment&from=https://hartmannforbes.com/vintage,1,1,1,7,1,6,1,6,0,0
organic,/403.html%3Fpage=/pinehurst&from=https://hartmannforbes.com/grasscloth,1,1,1,32,1,10,1,10,0,0
organic,/403.html%3Fpage=/praca&from=https://hartmannforbes.com/search/node%3Fsearch=ew256,1,1,1,134,1,11,1,11,0,0
organic,/403.html%3Fpage=/quartz-0&from=https://hartmannforbes.com/quartz,1,1,1,0,1,5,1,5,0,0
organic,/403.html%3Fpage=/redblue&from=https://hartmannforbes.com/michael-s-smith,1,1,1,7,1,7,1,7,0,0
organic,/403.html%3Fpage=/reference-kit&from=https://hartmannforbes.com/client-support,0,1,0,0,0,3,0,3,0,0
organic,/403.html%3Fpage=/reference-kit&from=https://hartmannforbes.com/how-work-us,1,1,1,137,1,20,1,20,0,0
organic,/403.html%3Fpage=/reference-kit&from=https://hartmannforbes.com/installation-instructions,1,1,1,52,1,15,1,15,0,0
organic,/403.html%3Fpage=/reference-kit&from=https://hartmannforbes.com/windowcoverings/styles/roller-style,1,1,0,0,0,2,0,2,0,0
organic,/403.html%3Fpage=/reference-kit&from=https://hartmannforbes.com/windowcoverings/styles/traditional-style,1,1,1,1,1,3,1,3,0,0
organic,/403.html%3Fpage=/rinca&from=https://hartmannforbes.com/woven-size-grassweave,1,1,1,26,1,12,1,12,0,0
organic,/403.html%3Fpage=/rockport-0&from=https://hartmannforbes.com/grasscloth,1,1,1,21,1,12,1,12,0,0
organic,/403.html%3Fpage=/sample-kits&from=https://hartmannforbes.com/spring-summer-2023,1,1,1,15,1,6,1,6,0,0
organic,/403.html%3Fpage=/sample-update-kits-fall-2023&from=https://hartmannforbes.com/sample-update-kits-fall-2023/edit,1,1,1,26,1,10,1,10,0,0
organic,/403.html%3Fpage=/sand-dune&from=,1,1,1,54,1,11,1,11,0,0
organic,/403.html%3Fpage=/sapi&from=https://hartmannforbes.com/search/node%3Fsearch=LE1160+Sapi,1,1,0,1,0,4,0,4,0,0
organic,/403.html%3Fpage=/seed&from=,1,1,1,80,1,27,1,27,0,0
organic,/403.html%3Fpage=/serene-sand&from=https://hartmannforbes.com/clarity,1,1,1,33,1,10,1,10,0,0
